x[m];y[m];operacao;area.total[m2];area.mato[m2];ang.abs[deg];ang.proa[deg];dist[m];rtl[m]
623.60;349.90;y;0.79;0.33;101.31;-18.43;0.00;715.06
623.60;349.90;p;1.74;0.42;82.87;0.00;1.61;715.06
623.80;348.30;y;0.79;0.09;82.87;-0.00;0.00;714.45
623.80;348.30;p;0.92;0.10;82.87;0.00;0.81;714.45
623.90;347.50;y;0.79;0.03;82.87;66.71;0.00;714.15
623.90;347.50;p;6.05;0.33;149.59;0.00;5.33;714.15
619.30;344.80;y;0.79;0.16;149.59;28.86;0.00;708.82
619.30;344.80;p;3.81;0.21;178.45;0.00;3.70;708.82
615.60;344.70;y;0.79;0.08;178.45;-3.77;0.00;705.54
615.60;344.70;p;4.44;0.50;174.69;0.00;4.32;705.54
611.30;344.30;y;0.79;0.30;174.69;12.67;0.00;701.59
611.30;344.30;p;3.24;0.20;-172.65;0.00;3.13;701.59
608.20;344.70;y;0.79;0.09;-172.65;-143.12;0.00;699.09
608.20;344.70;p;16.82;0.57;44.23;0.00;15.77;699.09
619.50;333.70;y;0.79;0.28;44.23;34.46;0.00;703.66
619.50;333.70;p;1.12;0.15;78.69;0.00;1.02;703.66
619.70;332.70;y;0.79;0.00;78.69;-51.10;0.00;703.36
619.70;332.70;p;14.10;0.57;27.59;0.00;12.52;703.36
630.80;326.90;y;0.79;0.28;27.59;-126.95;0.00;710.47
630.80;326.90;p;9.35;0.60;-99.36;0.00;9.22;710.47
629.30;336.00;y;0.79;0.40;-99.36;69.62;0.00;713.38
629.30;336.00;p;1.00;0.20;-29.74;0.00;0.81;713.38
630.00;336.40;y;0.79;0.01;-29.74;41.05;0.00;714.19
630.00;336.40;p;1.12;0.40;11.31;0.00;1.02;714.19
631.00;336.20;y;0.79;0.39;11.31;45.00;0.00;714.98
631.00;336.20;p;0.90;0.24;56.31;0.00;0.72;714.98
631.40;335.60;y;0.79;0.18;56.31;-139.18;0.00;715.05
631.40;335.60;p;1.74;0.16;-82.87;0.00;1.61;715.05
631.60;337.20;y;0.79;0.15;-82.87;30.50;0.00;715.98
631.60;337.20;p;6.51;0.05;-52.37;0.00;6.06;715.98
635.30;342.00;y;0.79;0.08;-52.37;4.01;0.00;721.51
635.30;342.00;p;1.36;0.00;-48.37;0.00;1.20;721.51
636.10;342.90;y;0.79;0.11;-48.37;-4.76;0.00;722.64
636.10;342.90;p;0.62;0.02;-53.13;0.00;0.50;722.64
636.40;343.30;y;0.79;0.17;-53.13;-68.13;0.00;723.09
636.40;343.30;p;7.42;0.07;-121.26;0.00;6.55;723.09
633.00;348.90;y;0.79;0.06;-121.26;42.57;0.00;722.79
633.00;348.90;p;1.63;0.40;-78.69;0.00;1.53;722.79
633.30;350.40;y;0.79;0.34;-78.69;-66.80;0.00;723.77
633.30;350.40;p;2.25;0.61;-145.49;0.00;1.94;723.77
631.70;351.50;y;0.79;0.34;-145.49;94.89;0.00;722.91
631.70;351.50;p;3.93;0.70;-50.60;0.00;3.62;722.91
634.00;354.30;y;0.79;0.36;-50.60;138.40;0.00;726.28
634.00;354.30;p;2.72;0.58;87.80;0.00;2.60;726.28
634.10;351.70;y;0.79;0.31;87.80;-42.28;0.00;725.10
634.10;351.70;p;8.42;0.69;45.52;0.00;7.85;725.10
639.60;346.10;y;0.79;0.43;45.52;40.91;0.00;727.24
639.60;346.10;p;1.72;0.72;86.42;0.00;1.60;727.24
639.70;344.50;y;0.79;0.31;86.42;56.71;0.00;726.56
639.70;344.50;p;1.19;0.19;143.13;0.00;1.00;726.56
638.90;343.90;y;0.79;0.05;143.13;-65.72;0.00;725.58
638.90;343.90;p;10.14;0.10;77.41;0.00;9.63;725.58
641.00;334.50;y;0.79;0.03;77.41;-118.01;0.00;723.03
641.00;334.50;p;1.06;0.02;-40.60;0.00;0.92;723.03
641.70;335.10;y;0.79;0.03;-40.60;112.17;0.00;723.93
641.70;335.10;p;1.09;0.19;71.57;0.00;0.95;723.93
642.00;334.20;y;0.79;0.10;71.57;-102.53;0.00;723.78
642.00;334.20;p;5.95;0.00;-30.96;0.00;5.25;723.78
646.50;336.90;y;0.79;0.08;-30.96;94.40;0.00;729.02
646.50;336.90;p;0.62;0.06;63.43;0.00;0.45;729.02
646.70;336.50;y;0.79;0.00;63.43;-108.43;0.00;729.01
646.70;336.50;p;0.98;0.25;-45.00;0.00;0.85;729.01
647.30;337.10;y;0.79;0.34;-45.00;4.40;0.00;729.82
647.30;337.10;p;3.02;0.12;-40.60;0.00;2.77;729.82
649.40;338.90;y;0.79;0.04;-40.60;-94.40;0.00;732.51
649.40;338.90;p;0.68;0.03;-135.00;0.00;0.57;732.51
649.00;339.30;y;0.79;0.05;-135.00;-1.33;0.00;732.34
649.00;339.30;p;3.31;0.03;-136.33;0.00;3.04;732.34
646.80;341.40;y;0.79;0.02;-136.33;-3.86;0.00;731.37
646.80;341.40;p;4.23;0.27;-140.19;0.00;3.91;731.37
643.80;343.90;y;0.79;0.22;-140.19;72.73;0.00;729.89
643.80;343.90;p;16.63;0.74;-67.46;0.00;15.92;729.89
649.90;358.60;y;0.79;0.38;-67.46;144.59;0.00;742.27
649.90;358.60;p;3.84;0.43;77.12;0.00;3.59;742.27
650.70;355.10;y;0.79;0.18;77.12;-4.29;0.00;741.29
650.70;355.10;p;13.54;0.12;72.83;0.00;12.87;741.29
654.50;342.80;y;0.79;0.11;72.83;24.29;0.00;738.84
654.50;342.80;p;0.92;0.26;97.13;0.00;0.81;738.84
654.40;342.00;y;0.79;0.08;97.13;-31.09;0.00;738.38
654.40;342.00;p;1.20;0.18;66.04;0.00;0.98;738.38
654.80;341.10;y;0.79;0.11;66.04;32.09;0.00;738.32
654.80;341.10;p;1.52;0.21;98.13;0.00;1.41;738.32
654.60;339.70;y;0.79;0.08;98.13;-51.34;0.00;737.49
654.60;339.70;p;4.89;0.17;46.79;0.00;4.53;737.49
657.70;336.40;y;0.79;0.12;46.79;10.47;0.00;738.74
657.70;336.40;p;1.96;0.86;57.26;0.00;1.66;738.74
658.60;335.00;y;0.79;0.28;57.26;-143.18;0.00;738.90
658.60;335.00;p;1.51;0.26;-85.91;0.00;1.40;738.90
658.70;336.40;y;0.79;0.15;-85.91;46.11;0.00;739.63
658.70;336.40;p;1.74;0.52;-39.81;0.00;1.56;739.63
659.90;337.40;y;0.79;0.36;-39.81;-136.11;0.00;741.15
659.90;337.40;p;1.51;0.53;-175.91;0.00;1.40;741.15
658.50;337.50;y;0.79;0.31;-175.91;65.50;0.00;739.95
658.50;337.50;p;4.88;0.08;-110.41;0.00;4.59;739.95
656.90;341.80;y;0.79;0.07;-110.41;-69.59;0.00;740.50
656.90;341.80;p;0.56;0.00;-180.00;0.00;0.40;740.50
656.50;341.80;y;0.79;0.00;-180.00;32.47;0.00;740.15
656.50;341.80;p;1.55;0.73;-147.53;0.00;1.30;740.15
655.40;342.50;y;0.79;0.33;-147.53;65.05;0.00;739.50
655.40;342.50;p;5.47;0.62;-82.48;0.00;5.35;739.50
656.10;347.80;y;0.79;0.34;-82.48;-7.52;0.00;742.58
656.10;347.80;p;7.48;0.17;-90.00;0.00;6.80;742.58
656.10;354.60;y;0.79;0.18;-90.00;36.70;0.00;745.79
656.10;354.60;p;7.65;0.02;-53.30;0.00;6.86;745.79
660.20;360.10;y;0.79;0.03;-53.30;125.94;0.00;752.02
660.20;360.10;p;10.66;0.10;72.65;0.00;10.06;752.02
663.20;350.50;y;0.79;0.03;72.65;11.01;0.00;750.12
663.20;350.50;p;1.01;0.10;83.66;0.00;0.91;750.12
663.30;349.60;y;0.79;0.03;83.66;-99.85;0.00;749.79
663.30;349.60;p;3.47;0.23;-16.19;0.00;3.23;749.79
666.40;350.50;y;0.79;0.26;-16.19;-78.21;0.00;752.95
666.40;350.50;p;1.41;0.15;-94.40;0.00;1.30;752.95
666.30;351.80;y;0.79;0.14;-94.40;87.27;0.00;753.47
666.30;351.80;p;0.91;0.06;-7.13;0.00;0.81;753.47
667.10;351.90;y;0.79;0.07;-7.13;76.57;0.00;754.23
667.10;351.90;p;1.00;0.19;69.44;0.00;0.85;754.23
667.40;351.10;y;0.79;0.10;69.44;-136.71;0.00;754.12
667.40;351.10;p;8.43;0.62;-67.27;0.00;8.02;754.12
670.50;358.50;y;0.79;0.38;-67.27;-99.49;0.00;760.32
670.50;358.50;p;3.74;0.69;-166.76;0.00;3.49;760.32
667.10;359.30;y;0.79;0.32;-166.76;75.10;0.00;757.71
667.10;359.30;p;13.94;0.21;-91.66;0.00;13.81;757.71
666.70;373.10;y;0.79;0.06;-91.66;-54.34;0.00;764.00
666.70;373.10;p;5.85;0.18;-146.00;0.00;5.19;764.00
662.40;376.00;y;0.79;0.11;-146.00;64.85;0.00;761.68
662.40;376.00;p;4.67;0.14;-81.16;0.00;4.55;761.68
663.10;380.50;y;0.79;0.15;-81.16;130.92;0.00;764.51
663.10;380.50;p;9.13;0.27;49.76;0.00;8.51;764.51
668.60;374.00;y;0.79;0.22;49.76;-78.37;0.00;766.10
668.60;374.00;p;1.50;0.18;-28.61;0.00;1.25;766.10
669.70;374.60;y;0.79;0.06;-28.61;110.48;0.00;767.35
669.70;374.60;p;0.81;0.13;81.87;0.00;0.71;767.35
669.80;373.90;y;0.79;0.17;81.87;-3.60;0.00;767.09
669.80;373.90;p;5.73;0.01;78.27;0.00;5.41;767.09
670.90;368.60;y;0.79;0.21;78.27;-4.22;0.00;765.49
670.90;368.60;p;0.86;0.26;74.05;0.00;0.73;765.49
671.10;367.90;y;0.79;0.33;74.05;-47.49;0.00;765.33
671.10;367.90;p;6.85;0.27;26.57;0.00;6.04;765.33
676.50;365.20;y;0.79;0.22;26.57;34.08;0.00;768.78
676.50;365.20;p;12.46;0.24;60.64;0.00;11.01;768.78
681.90;355.60;y;0.79;0.09;60.64;29.36;0.00;769.05
681.90;355.60;p;0.55;0.02;90.00;0.00;0.40;769.05
681.90;355.20;y;0.79;0.00;90.00;105.26;0.00;768.87
681.90;355.20;p;1.29;0.51;-164.74;0.00;1.14;768.87
680.80;355.50;y;0.79;0.32;-164.74;-105.26;0.00;768.03
680.80;355.50;p;0.45;0.03;90.00;0.00;0.30;768.03
680.80;355.20;y;0.79;0.05;90.00;13.08;0.00;767.89
680.80;355.20;p;10.69;0.33;103.08;0.00;10.16;767.89
678.50;345.30;y;0.79;0.16;103.08;114.92;0.00;761.31
678.50;345.30;p;8.70;0.43;-142.00;0.00;8.12;761.31
672.10;350.30;y;0.79;0.27;-142.00;-110.76;0.00;757.91
672.10;350.30;p;3.27;0.66;107.24;0.00;3.04;757.91
671.20;347.40;y;0.79;0.34;107.24;-36.68;0.00;755.78
671.20;347.40;p;1.98;0.97;70.56;0.00;1.80;755.78
671.80;345.70;y;0.79;0.33;70.56;86.82;0.00;755.53
671.80;345.70;p;5.50;0.48;157.38;0.00;5.20;755.53
667.00;343.70;y;0.79;0.08;157.38;-40.82;0.00;750.35
667.00;343.70;p;0.88;0.01;116.57;0.00;0.67;750.35
666.70;343.10;y;0.79;0.17;116.57;32.47;0.00;749.80
666.70;343.10;p;0.75;0.04;149.04;0.00;0.58;749.80
666.20;342.80;y;0.79;0.08;149.04;-57.08;0.00;749.22
666.20;342.80;p;8.93;0.21;91.95;0.00;8.81;749.22
665.90;334.00;y;0.79;0.08;91.95;22.01;0.00;744.97
665.90;334.00;p;5.60;0.01;113.96;0.00;4.92;744.97
663.90;329.50;y;0.79;0.12;113.96;-35.27;0.00;741.17
663.90;329.50;p;0.61;0.08;78.69;0.00;0.51;741.17
664.00;329.00;y;0.79;0.09;78.69;22.62;0.00;741.04
664.00;329.00;p;5.20;0.63;101.31;0.00;5.10;741.04
663.00;324.00;y;0.79;0.33;101.31;39.47;0.00;737.93
663.00;324.00;p;12.01;0.17;140.78;0.00;11.23;737.93
654.30;316.90;y;0.79;0.03;140.78;-35.85;0.00;727.00
654.30;316.90;p;3.34;0.75;104.93;0.00;3.10;727.00
653.50;313.90;y;0.79;0.34;104.93;87.60;0.00;724.98
653.50;313.90;p;2.02;0.85;-167.47;0.00;1.84;724.98
651.70;314.30;y;0.79;0.39;-167.47;5.91;0.00;723.53
651.70;314.30;p;0.43;0.05;-161.57;0.00;0.32;723.53
651.40;314.40;y;0.79;0.12;-161.57;-50.44;0.00;723.30
651.40;314.40;p;1.15;0.11;147.99;0.00;0.94;723.30
650.60;313.90;y;0.79;0.02;147.99;-100.51;0.00;722.37
650.60;313.90;p;1.82;0.82;47.49;0.00;1.63;722.37
651.70;312.70;y;0.79;0.28;47.49;87.51;0.00;722.84
651.70;312.70;p;2.48;0.35;135.00;0.00;2.26;722.84
650.10;311.10;y;0.79;0.03;135.00;59.74;0.00;720.70
650.10;311.10;p;2.15;0.61;-165.26;0.00;1.96;720.70
648.20;311.60;y;0.79;0.35;-165.26;-127.73;0.00;719.21
648.20;311.60;p;7.54;0.04;67.01;0.00;7.17;719.21
651.00;305.00;y;0.79;0.02;67.01;1.19;0.00;718.91
651.00;305.00;p;0.66;0.03;68.20;0.00;0.54;718.91
651.20;304.50;y;0.79;0.01;68.20;6.09;0.00;718.88
651.20;304.50;p;3.58;0.19;74.29;0.00;3.32;718.88
652.10;301.30;y;0.79;0.10;74.29;-147.79;0.00;718.34
652.10;301.30;p;8.92;0.63;-73.50;0.00;8.45;718.34
654.50;309.40;y;0.79;0.38;-73.50;-7.29;0.00;723.95
654.50;309.40;p;3.86;0.50;-80.79;0.00;3.75;723.95
655.10;313.10;y;0.79;0.23;-80.79;140.21;0.00;726.08
655.10;313.10;p;2.96;0.10;59.42;0.00;2.56;726.08
656.40;310.90;y;0.79;0.04;59.42;-76.61;0.00;726.31
656.40;310.90;p;10.70;0.06;-17.19;0.00;10.15;726.31
666.10;313.90;y;0.79;0.07;-17.19;31.22;0.00;736.36
666.10;313.90;p;0.96;0.03;14.04;0.00;0.82;736.36
666.90;313.70;y;0.79;0.02;14.04;-109.58;0.00;737.00
666.90;313.70;p;10.50;0.04;-95.55;0.00;10.35;737.00
665.90;324.00;y;0.79;0.23;-95.55;35.29;0.00;740.54
665.90;324.00;p;1.00;0.42;-60.26;0.00;0.81;740.54
666.30;324.70;y;0.79;0.36;-60.26;127.50;0.00;741.21
666.30;324.70;p;3.59;0.16;67.25;0.00;3.36;741.21
667.60;321.60;y;0.79;0.01;67.25;-13.33;0.00;741.02
667.60;321.60;p;8.15;0.04;53.91;0.00;7.30;741.02
671.90;315.70;y;0.79;0.09;53.91;-27.35;0.00;742.37
671.90;315.70;p;0.60;0.00;26.57;0.00;0.45;742.37
672.30;315.50;y;0.79;0.11;26.57;29.74;0.00;742.65
672.30;315.50;p;0.50;0.00;56.31;0.00;0.36;742.65
672.50;315.20;y;0.79;0.07;56.31;60.26;0.00;742.70
672.50;315.20;p;0.62;0.03;116.57;0.00;0.45;742.70
672.30;314.80;y;0.79;0.02;116.57;-3.37;0.00;742.35
672.30;314.80;p;5.63;0.21;113.20;0.00;5.33;742.35
670.20;309.90;y;0.79;0.08;113.20;-25.28;0.00;738.38
670.20;309.90;p;5.62;0.06;87.92;0.00;5.50;738.38
670.40;304.40;y;0.79;0.00;87.92;-87.92;0.00;736.27
670.40;304.40;p;0.99;0.30;-0.00;0.00;0.80;736.27
671.20;304.40;y;0.79;0.34;-0.00;-71.57;0.00;737.00
671.20;304.40;p;1.09;0.11;-71.57;0.00;0.95;737.00
671.50;305.30;y;0.79;0.03;-71.57;1.55;0.00;737.65
671.50;305.30;p;3.76;0.51;-70.02;0.00;3.51;737.65
672.70;308.60;y;0.79;0.32;-70.02;42.12;0.00;740.11
672.70;308.60;p;4.40;0.42;-27.90;0.00;3.85;740.11
676.10;310.40;y;0.79;0.16;-27.90;106.59;0.00;743.95
676.10;310.40;p;0.61;0.00;78.69;0.00;0.51;743.95
676.20;309.90;y;0.79;0.00;78.69;21.93;0.00;743.83
676.20;309.90;p;3.38;0.21;100.62;0.00;3.26;743.83
675.60;306.70;y;0.79;0.08;100.62;-64.87;0.00;741.96
675.60;306.70;p;3.50;0.16;35.75;0.00;3.08;741.96
678.10;304.90;y;0.79;0.13;35.75;-41.37;0.00;743.49
678.10;304.90;p;6.26;0.14;-5.62;0.00;6.13;743.49
684.20;305.50;y;0.79;0.15;-5.62;-25.35;0.00;749.31
684.20;305.50;p;6.60;0.23;-30.96;0.00;5.83;749.31
689.20;308.50;y;0.79;0.26;-30.96;-73.63;0.00;755.10
689.20;308.50;p;7.97;0.15;-104.59;0.00;7.54;755.10
687.30;315.80;y;0.79;0.14;-104.59;118.30;0.00;756.38
687.30;315.80;p;4.50;0.15;13.71;0.00;4.22;756.38
691.40;314.80;y;0.79;0.14;13.71;-121.06;0.00;759.69
691.40;314.80;p;1.86;0.65;-107.35;0.00;1.68;759.69
690.90;316.40;y;0.79;0.41;-107.35;34.88;0.00;759.90
690.90;316.40;p;4.26;0.29;-72.47;0.00;3.98;759.90
692.10;320.20;y;0.79;0.03;-72.47;137.27;0.00;762.58
692.10;320.20;p;2.20;0.27;64.80;0.00;1.88;762.58
692.90;318.50;y;0.79;0.33;64.80;-19.80;0.00;762.60
692.90;318.50;p;0.53;0.12;45.00;0.00;0.42;762.60
693.20;318.20;y;0.79;0.26;45.00;45.00;0.00;762.74
693.20;318.20;p;7.26;1.21;90.00;0.00;6.50;762.74
693.20;311.70;y;0.79;0.35;90.00;9.46;0.00;760.05
693.20;311.70;p;4.37;0.65;99.46;0.00;4.26;760.05
692.50;307.50;y;0.79;0.08;99.46;-47.34;0.00;757.70
692.50;307.50;p;1.29;0.17;52.13;0.00;1.14;757.70
693.20;306.60;y;0.79;0.12;52.13;51.27;0.00;757.98
693.20;306.60;p;4.60;0.21;103.39;0.00;4.32;757.98
692.20;302.40;y;0.79;0.08;103.39;-94.65;0.00;755.37
692.20;302.40;p;1.42;0.15;8.75;0.00;1.32;755.37
693.50;302.20;y;0.79;0.14;8.75;-58.28;0.00;756.48
693.50;302.20;p;9.58;0.12;-49.54;0.00;8.94;756.48
699.30;309.00;y;0.79;0.17;-49.54;-46.95;0.00;764.53
699.30;309.00;p;4.56;0.15;-96.48;0.00;4.43;764.53
698.80;313.40;y;0.79;0.14;-96.48;-2.98;0.00;765.86
698.80;313.40;p;1.34;0.15;-99.46;0.00;1.22;765.86
698.60;314.60;y;0.79;0.18;-99.46;-31.14;0.00;766.17
698.60;314.60;p;1.06;0.53;-130.60;0.00;0.92;766.17
698.00;315.30;y;0.79;0.37;-130.60;47.88;0.00;765.91
698.00;315.30;p;4.86;0.16;-82.72;0.00;4.74;765.91
698.60;320.00;y;0.79;0.07;-82.72;24.73;0.00;768.40
698.60;320.00;p;1.16;0.55;-57.99;0.00;0.94;768.40
699.10;320.80;y;0.79;0.27;-57.99;-122.01;0.00;769.19
699.10;320.80;p;0.77;0.08;-180.00;0.00;0.60;769.19
698.50;320.80;y;0.79;0.08;-180.00;45.00;0.00;768.64
698.50;320.80;p;1.13;0.17;-135.00;0.00;0.99;768.64
697.80;321.50;y;0.79;0.12;-135.00;58.39;0.00;768.30
697.80;321.50;p;2.35;0.39;-76.61;0.00;2.16;768.30
698.30;323.60;y;0.79;0.27;-76.61;-102.77;0.00;769.64
698.30;323.60;p;9.31;0.76;-179.38;0.00;9.20;769.64
689.10;323.70;y;0.79;0.31;-179.38;71.85;0.00;761.34
689.10;323.70;p;2.18;0.54;-107.53;0.00;1.99;761.34
688.50;325.60;y;0.79;0.22;-107.53;-132.73;0.00;761.61
688.50;325.60;p;1.00;0.03;119.74;0.00;0.81;761.61
688.10;324.90;y;0.79;0.00;119.74;96.56;0.00;760.95
688.10;324.90;p;6.80;0.04;-143.70;0.00;6.08;760.95
683.20;328.50;y;0.79;0.01;-143.70;20.01;0.00;758.07
683.20;328.50;p;1.30;0.26;-123.69;0.00;1.08;758.07
682.60;329.40;y;0.79;0.23;-123.69;41.82;0.00;757.92
682.60;329.40;p;0.81;0.02;-81.87;0.00;0.71;757.92
682.70;330.10;y;0.79;0.03;-81.87;-34.70;0.00;758.32
682.70;330.10;p;0.62;0.01;-116.57;0.00;0.45;758.32
682.50;330.50;y;0.79;0.01;-116.57;-84.36;0.00;758.31
682.50;330.50;p;3.89;0.33;159.08;0.00;3.64;758.31
679.10;329.20;y;0.79;0.16;159.08;117.26;0.00;754.69
679.10;329.20;p;3.74;0.14;-83.66;0.00;3.62;754.69
679.50;332.80;y;0.79;0.15;-83.66;40.51;0.00;756.62
679.50;332.80;p;2.41;0.00;-43.15;0.00;2.19;756.62
681.10;334.30;y;0.79;0.01;-43.15;-34.04;0.00;758.72
681.10;334.30;p;4.80;0.06;-77.20;0.00;4.51;758.72
682.10;338.70;y;0.79;0.07;-77.20;157.92;0.00;761.56
682.10;338.70;p;5.08;0.20;80.73;0.00;4.96;761.56
682.90;333.80;y;0.79;0.11;80.73;79.29;0.00;760.12
682.90;333.80;p;1.32;0.63;160.02;0.00;1.17;760.12
681.80;333.40;y;0.79;0.30;160.02;-96.58;0.00;758.95
681.80;333.40;p;3.48;0.15;63.43;0.00;2.91;758.95
683.10;330.80;y;0.79;0.04;63.43;-23.10;0.00;758.98
683.10;330.80;p;7.47;0.03;40.33;0.00;6.95;758.98
688.40;326.30;y;0.79;0.03;40.33;-62.13;0.00;761.82
688.40;326.30;p;2.90;0.74;-21.80;0.00;2.69;761.82
690.90;327.30;y;0.79;0.28;-21.80;-64.88;0.00;764.51
690.90;327.30;p;7.04;0.48;-86.68;0.00;6.91;764.51
691.30;334.20;y;0.79;0.13;-86.68;41.68;0.00;767.84
691.30;334.20;p;0.68;0.06;-45.00;0.00;0.57;767.84
691.70;334.60;y;0.79;0.17;-45.00;39.09;0.00;768.38
691.70;334.60;p;3.03;0.06;-5.91;0.00;2.92;768.38
694.60;334.90;y;0.79;0.07;-5.91;-106.04;0.00;771.12
694.60;334.90;p;15.12;0.01;-111.95;0.00;14.45;771.12
689.20;348.30;y;0.79;0.07;-111.95;27.14;0.00;772.21
689.20;348.30;p;1.21;0.77;-84.81;0.00;1.10;772.21
689.30;349.40;y;0.79;0.39;-84.81;68.11;0.00;772.80
689.30;349.40;p;1.19;0.47;-16.70;0.00;1.04;772.80
690.30;349.70;y;0.79;0.01;-16.70;-62.49;0.00;773.82
690.30;349.70;p;24.67;0.14;-79.19;0.00;24.54;773.82
694.90;373.80;y;0.79;0.20;-79.19;-29.24;0.00;789.06
694.90;373.80;p;0.76;0.04;-108.43;0.00;0.63;789.06
694.70;374.40;y;0.79;0.00;-108.43;130.24;0.00;789.17
694.70;374.40;p;0.66;0.01;21.80;0.00;0.54;789.17
695.20;374.20;y;0.79;0.04;21.80;-94.45;0.00;789.51
695.20;374.20;p;1.86;0.14;-72.65;0.00;1.68;789.51
695.70;375.80;y;0.79;0.15;-72.65;113.25;0.00;790.71
695.70;375.80;p;4.98;0.08;40.60;0.00;4.61;790.71
699.20;372.80;y;0.79;0.02;40.60;-149.04;0.00;792.38
699.20;372.80;p;1.09;0.04;-108.43;0.00;0.95;792.38
698.90;373.70;y;0.79;0.04;-108.43;19.32;0.00;792.54
698.90;373.70;p;6.61;0.73;-89.12;0.00;6.50;792.54
699.00;380.20;y;0.79;0.30;-89.12;17.55;0.00;795.71
699.00;380.20;p;1.09;0.52;-71.57;0.00;0.95;795.71
699.30;381.10;y;0.79;0.03;-71.57;-94.40;0.00;796.40
699.30;381.10;p;0.53;0.00;-165.96;0.00;0.41;796.40
698.90;381.20;y;0.79;0.02;-165.96;1.22;0.00;796.10
698.90;381.20;p;3.67;0.47;-164.74;0.00;3.42;796.10
695.60;382.10;y;0.79;0.28;-164.74;74.74;0.00;793.64
695.60;382.10;p;5.57;0.13;-90.00;0.00;4.90;793.64
695.60;387.00;y;0.79;0.06;-90.00;-151.07;0.00;796.01
695.60;387.00;p;4.95;0.85;118.93;0.00;4.34;796.01
693.50;383.20;y;0.79;0.35;118.93;135.13;0.00;792.33
693.50;383.20;p;1.62;0.54;-105.95;0.00;1.46;792.33
693.10;384.60;y;0.79;0.33;-105.95;-29.05;0.00;792.66
693.10;384.60;p;0.98;0.27;-135.00;0.00;0.85;792.66
692.50;385.20;y;0.79;0.00;-135.00;84.81;0.00;792.42
692.50;385.20;p;1.74;0.51;-50.19;0.00;1.56;792.42
693.50;386.40;y;0.79;0.36;-50.19;-73.50;0.00;793.88
693.50;386.40;p;1.70;0.35;-123.69;0.00;1.44;793.88
692.70;387.60;y;0.79;0.23;-123.69;43.15;0.00;793.77
692.70;387.60;p;4.37;0.28;-80.54;0.00;4.26;793.77
693.40;391.80;y;0.79;0.02;-80.54;17.10;0.00;796.44
693.40;391.80;p;0.62;0.05;-63.43;0.00;0.45;796.44
693.60;392.20;y;0.79;0.08;-63.43;-15.26;0.00;796.81
693.60;392.20;p;1.63;0.38;-78.69;0.00;1.53;796.81
693.90;393.70;y;0.79;0.27;-78.69;85.03;0.00;797.81
693.90;393.70;p;1.01;0.48;6.34;0.00;0.91;797.81
694.80;393.60;y;0.79;0.31;6.34;79.85;0.00;798.54
694.80;393.60;p;1.61;0.46;86.19;0.00;1.50;798.54
694.90;392.10;y;0.79;0.17;86.19;-131.19;0.00;797.89
694.90;392.10;p;0.83;0.00;-45.00;0.00;0.71;797.89
695.40;392.60;y;0.79;0.01;-45.00;-15.26;0.00;798.57
695.40;392.60;p;1.00;0.06;-60.26;0.00;0.81;798.57
695.80;393.30;y;0.79;0.04;-60.26;-34.14;0.00;799.26
695.80;393.30;p;2.72;0.73;-94.40;0.00;2.61;799.26
695.60;395.90;y;0.79;0.40;-94.40;101.99;0.00;800.37
695.60;395.90;p;1.62;0.21;7.59;0.00;1.51;800.37
697.10;395.70;y;0.79;0.00;7.59;72.94;0.00;801.58
697.10;395.70;p;1.34;0.61;80.54;0.00;1.22;801.58
697.30;394.50;y;0.79;0.31;80.54;-133.67;0.00;801.16
697.30;394.50;p;2.10;0.77;-53.13;0.00;2.00;801.16
698.50;396.10;y;0.79;0.33;-53.13;-49.40;0.00;802.99
698.50;396.10;p;2.02;0.70;-102.53;0.00;1.84;802.99
698.10;397.90;y;0.79;0.23;-102.53;-93.42;0.00;803.53
698.10;397.90;p;0.86;0.09;164.05;0.00;0.73;803.53
697.40;397.70;y;0.79;0.38;164.05;15.95;0.00;802.83
697.40;397.70;p;0.46;0.06;180.00;0.00;0.30;802.83
697.10;397.70;y;0.79;0.29;180.00;90.00;0.00;802.57
697.10;397.70;p;0.66;0.06;-90.00;0.00;0.50;802.57
697.10;398.20;y;0.79;0.03;-90.00;-14.04;0.00;802.81
697.10;398.20;p;0.98;0.26;-104.04;0.00;0.82;802.81
696.90;399.00;y;0.79;0.23;-104.04;-19.65;0.00;803.04
696.90;399.00;p;1.30;0.07;-123.69;0.00;1.08;803.04
696.30;399.90;y;0.79;0.06;-123.69;-157.62;0.00;802.97
696.30;399.90;p;2.65;0.18;78.69;0.00;2.55;802.97
696.80;397.40;y;0.79;0.20;78.69;118.66;0.00;802.16
696.80;397.40;p;1.85;0.18;-162.65;0.00;1.68;802.16
695.20;397.90;y;0.79;0.03;-162.65;2.63;0.00;801.02
695.20;397.90;p;1.32;0.10;-160.02;0.00;1.17;801.02
694.10;398.30;y;0.79;0.03;-160.02;6.58;0.00;800.26
694.10;398.30;p;0.85;0.09;-153.43;0.00;0.67;800.26
693.50;398.60;y;0.79;0.04;-153.43;-133.67;0.00;799.89
693.50;398.60;p;1.52;0.30;72.90;0.00;1.36;799.89
693.90;397.30;y;0.79;0.18;72.90;20.68;0.00;799.59
693.90;397.30;p;1.72;0.43;93.58;0.00;1.60;799.59
693.80;395.70;y;0.79;0.26;93.58;86.42;0.00;798.71
693.80;395.70;p;0.44;0.03;180.00;0.00;0.40;798.71
