x[m];y[m];operacao;area.total[m2];area.mato[m2];ang.abs[deg];ang.proa[deg];dist[m];rtl[m]
111.50;287.13;p;113.52;0.29;-82.38;0.00;9.27;308.02
112.73;296.32;y;28.76;1.69;-82.38;89.07;0.00;317.04
112.73;296.32;p;87.52;0.13;6.69;0.00;7.21;317.04
119.89;295.48;y;4.31;0.00;6.69;10.11;0.00;318.87
119.89;295.48;p;106.19;4.24;16.81;0.00;8.65;318.87
128.17;292.98;y;26.11;0.65;16.81;80.79;0.00;319.79
128.17;292.98;p;96.56;4.63;97.60;0.00;7.90;319.79
127.13;285.14;y;25.08;1.22;97.60;76.70;0.00;312.20
127.13;285.14;p;82.78;7.05;174.29;0.00;6.69;312.20
120.48;284.48;y;34.99;1.16;174.29;-108.07;0.00;308.93
120.48;284.48;p;77.97;1.78;66.22;0.00;6.40;308.93
123.05;278.62;y;0.01;0.00;66.22;-0.01;0.00;304.59
123.05;278.62;p;79.08;5.41;66.21;0.00;6.40;304.59
125.64;272.76;y;1.92;0.00;66.21;4.51;0.00;300.31
125.64;272.76;p;88.41;0.84;70.73;0.00;7.22;300.31
128.02;265.94;p;88.26;0.00;70.73;0.00;7.22;295.15
130.41;259.13;p;88.71;4.04;70.73;0.00;7.22;290.09
132.79;252.31;y;22.47;0.13;70.73;69.30;0.00;285.12
132.79;252.31;p;70.35;2.22;140.03;0.00;5.70;285.12
128.42;248.64;p;70.07;0.81;140.03;0.00;5.70;279.85
124.05;244.98;y;11.81;0.00;140.03;-35.63;0.00;274.59
124.05;244.98;p;67.38;0.90;104.40;0.00;5.53;274.59
122.67;239.62;p;68.68;3.21;104.40;0.00;5.53;269.19
121.30;234.26;y;42.57;1.67;104.40;132.93;0.00;263.80
121.30;234.26;p;96.88;0.23;-122.67;0.00;7.96;263.80
117.00;240.96;y;44.29;0.10;-122.67;-137.97;0.00;267.86
117.00;240.96;p;98.60;1.64;99.37;0.00;8.03;267.86
115.69;233.03;y;19.68;2.06;99.37;-60.09;0.00;260.17
115.69;233.03;p;87.78;1.53;39.28;0.00;7.17;260.17
121.25;228.49;p;87.17;1.62;39.28;0.00;7.17;258.67
126.80;223.95;y;3.11;0.00;39.28;7.73;0.00;257.36
126.80;223.95;p;95.38;2.00;47.01;0.00;7.86;257.36
132.16;218.20;y;22.28;0.51;47.01;-67.92;0.00;255.10
132.16;218.20;p;114.29;0.49;-20.91;0.00;9.39;255.10
140.93;221.55;p;115.47;0.52;-20.91;0.00;9.39;262.58
149.70;224.90;y;6.77;0.01;-20.91;18.48;0.00;270.17
149.70;224.90;p;86.55;0.25;-2.42;0.00;7.13;270.17
156.83;225.20;p;87.18;0.00;-2.42;0.00;7.13;274.43
163.95;225.50;y;31.04;0.00;-2.42;-95.37;0.00;278.80
163.95;225.50;p;107.12;1.99;-97.79;0.00;8.78;278.80
162.76;234.20;y;7.11;0.00;-97.79;20.70;0.00;285.20
162.76;234.20;p;103.03;3.31;-77.10;0.00;8.46;285.20
164.65;242.45;y;8.67;0.13;-77.10;24.74;0.00;293.07
164.65;242.45;p;73.68;1.93;-52.36;0.00;5.98;293.07
168.30;247.18;p;73.09;0.55;-52.36;0.00;5.98;299.04
171.95;251.92;y;10.84;0.00;-52.36;-31.43;0.00;305.01
171.95;251.92;p;62.14;0.58;-83.78;0.00;5.01;305.01
172.49;256.90;p;62.20;0.30;-83.78;0.00;5.01;309.44
173.04;261.88;y;0.90;0.00;-83.78;-1.43;0.00;313.88
173.04;261.88;p;111.56;1.58;-85.21;0.00;9.13;313.88
173.80;270.98;y;19.33;0.17;-85.21;-58.48;0.00;321.92
173.80;270.98;p;74.56;0.62;-143.69;0.00;6.12;321.92
168.87;274.60;p;75.54;3.90;-143.69;0.00;6.12;322.37
163.93;278.23;y;23.52;2.29;-143.69;70.29;0.00;322.93
163.93;278.23;p;103.04;7.56;-73.40;0.00;8.45;322.93
166.35;286.33;y;39.77;0.49;-73.40;-122.20;0.00;331.14
166.35;286.33;p;96.10;1.30;164.40;0.00;7.84;331.14
158.80;284.22;y;11.08;0.37;164.40;-33.78;0.00;325.57
158.80;284.22;p;62.54;0.79;130.62;0.00;5.05;325.57
155.51;280.38;p;61.62;1.99;130.62;0.00;5.05;320.62
152.22;276.55;y;24.49;0.00;130.62;-74.69;0.00;315.68
152.22;276.55;p;112.60;0.94;55.92;0.00;9.24;315.68
157.40;268.90;y;14.10;0.00;55.92;43.19;0.00;311.58
157.40;268.90;p;93.48;1.03;99.11;0.00;7.63;311.58
156.19;261.36;y;14.44;0.22;99.11;-44.35;0.00;304.48
156.19;261.36;p;92.73;0.13;54.77;0.00;7.55;304.48
160.55;255.20;p;92.70;0.00;54.77;0.00;7.55;301.50
164.90;249.03;y;30.20;0.00;54.77;94.48;0.00;298.68
164.90;249.03;p;76.72;0.00;149.25;0.00;6.28;298.68
159.50;245.82;y;2.30;0.00;149.25;4.44;0.00;293.03
159.50;245.82;p;81.97;0.00;153.69;0.00;6.68;293.03
153.51;242.86;p;81.68;0.90;153.69;0.00;6.68;287.31
147.53;239.90;y;13.09;0.06;153.69;-38.57;0.00;281.63
147.53;239.90;p;71.61;0.94;115.12;0.00;5.81;281.63
145.06;234.64;p;70.55;1.13;115.12;0.00;5.81;275.86
142.60;229.39;y;31.46;0.00;115.12;97.15;0.00;270.10
142.60;229.39;p;102.73;0.62;-147.73;0.00;8.39;270.10
135.50;233.87;y;16.95;0.00;-147.73;50.87;0.00;270.28
135.50;233.87;p;112.60;0.88;-96.87;0.00;9.20;270.28
134.40;243.00;y;16.84;0.00;-96.87;50.93;0.00;277.69
134.40;243.00;p;105.24;3.57;-45.94;0.00;8.63;277.69
140.40;249.20;y;14.30;0.44;-45.94;-43.52;0.00;286.03
140.40;249.20;p;59.05;0.29;-89.46;0.00;4.84;286.03
140.45;254.04;y;23.19;0.01;-89.46;71.62;0.00;290.28
140.45;254.04;p;82.47;1.62;-17.83;0.00;6.73;290.28
146.85;256.10;y;25.21;0.00;-17.83;-78.30;0.00;295.22
146.85;256.10;p;121.87;0.00;-96.13;0.00;10.00;295.22
145.78;266.04;p;122.64;0.00;-96.13;0.00;10.00;303.37
144.72;275.98;p;121.86;0.65;-96.13;0.00;10.00;311.62
143.65;285.92;y;7.99;0.00;-96.13;-22.61;0.00;319.97
143.65;285.92;p;84.44;0.00;-118.74;0.00;6.86;319.97
140.35;291.93;p;84.44;0.00;-118.74;0.00;6.86;323.92
137.05;297.95;y;53.22;0.00;-118.74;-165.64;0.00;327.96
137.05;297.95;p;117.18;0.00;75.62;0.00;9.64;327.96
139.44;288.61;p;118.35;0.00;75.62;0.00;9.64;320.53
141.84;279.28;p;117.18;0.00;75.62;0.00;9.64;313.23
144.23;269.94;p;117.78;0.00;75.62;0.00;9.64;306.06
146.63;260.61;p;117.51;0.00;75.62;0.00;9.64;299.02
149.02;251.27;p;117.18;0.00;75.62;0.00;9.64;292.14
151.41;241.93;p;117.96;0.00;75.62;0.00;9.64;285.41
153.81;232.60;p;118.59;0.00;75.62;0.00;9.64;278.85
156.20;223.26;p;118.12;0.00;75.62;0.00;9.64;272.48
158.60;213.92;p;119.30;0.00;75.62;0.00;9.64;266.30
160.99;204.59;p;117.51;1.66;75.62;0.00;9.64;260.34
163.38;195.25;p;117.18;0.00;75.62;0.00;9.64;254.59
165.78;185.92;p;118.35;2.25;75.62;0.00;9.64;249.09
168.17;176.58;p;117.18;0.47;75.62;0.00;9.64;243.85
170.57;167.24;p;117.78;1.00;75.62;0.00;9.64;238.88
172.96;157.91;p;117.51;15.06;75.62;0.00;9.64;234.20
175.35;148.57;p;117.18;11.93;75.62;0.00;9.64;229.83
177.75;139.24;p;117.78;2.16;75.62;0.00;9.64;225.79
180.14;129.90;p;117.51;3.41;75.62;0.00;9.64;222.09
182.54;120.56;p;117.18;0.29;75.62;0.00;9.64;218.76
184.93;111.23;p;117.78;5.86;75.62;0.00;9.64;215.80
187.33;101.89;y;25.65;0.00;75.62;-78.58;0.00;213.24
187.33;101.89;p;95.50;0.11;-2.96;0.00;7.80;213.24
195.11;102.29;y;31.54;0.34;-2.96;-97.61;0.00;220.30
195.11;102.29;p;75.02;0.00;-100.57;0.00;6.03;220.30
194.01;108.22;p;73.63;0.40;-100.57;0.00;6.03;222.15
192.90;114.14;y;1.86;0.00;-100.57;3.91;0.00;224.14
192.90;114.14;p;80.32;5.60;-96.66;0.00;6.56;224.14
192.14;120.66;y;42.72;0.29;-96.66;132.24;0.00;226.88
192.14;120.66;p;45.39;0.36;35.58;0.00;3.65;226.88
195.11;118.53;y;32.00;0.21;35.58;-98.87;0.00;228.29
195.11;118.53;p;60.70;1.29;-63.29;0.00;4.91;228.29
197.32;122.92;y;15.85;0.00;-63.29;-48.48;0.00;232.47
197.32;122.92;p;109.34;1.97;-111.78;0.00;8.98;232.47
193.98;131.26;y;7.78;0.00;-111.78;-22.39;0.00;234.22
193.98;131.26;p;72.72;0.13;-134.17;0.00;5.96;234.22
189.83;135.53;y;13.72;0.13;-134.17;41.16;0.00;233.25
189.83;135.53;p;117.68;1.42;-93.01;0.00;9.64;233.25
189.32;145.15;p;117.68;3.43;-93.01;0.00;9.64;238.57
188.82;154.78;y;36.34;3.70;-93.01;-112.64;0.00;244.15
188.82;154.78;p;52.34;2.07;154.35;0.00;4.24;244.15
185.00;152.94;y;24.11;0.00;154.35;74.06;0.00;240.03
185.00;152.94;p;80.43;1.46;-131.59;0.00;6.63;240.03
180.60;157.90;y;33.04;0.02;-131.59;-102.04;0.00;239.89
180.60;157.90;p;88.35;0.00;126.37;0.00;7.20;239.89
176.33;152.10;y;35.83;0.00;126.37;110.73;0.00;232.87
176.33;152.10;p;62.51;0.00;-122.90;0.00;5.10;232.87
173.56;156.39;y;43.01;0.00;-122.90;-133.77;0.00;233.62
173.56;156.39;p;118.41;0.00;103.34;0.00;9.67;233.62
171.32;146.98;y;15.53;0.00;103.34;-47.64;0.00;225.73
171.32;146.98;p;100.97;0.52;55.70;0.00;8.30;225.73
176.00;140.12;y;19.51;0.00;55.70;59.84;0.00;224.97
176.00;140.12;p;98.97;0.37;115.54;0.00;8.06;224.97
172.52;132.85;y;22.52;0.54;115.54;-68.98;0.00;217.75
172.52;132.85;p;87.52;1.24;46.56;0.00;7.16;217.75
177.45;127.65;y;16.86;0.00;46.56;52.69;0.00;218.59
177.45;127.65;p;119.06;0.00;99.24;0.00;9.80;218.59
175.88;117.97;y;6.45;0.00;99.24;-18.90;0.00;211.78
175.88;117.97;p;91.86;1.13;80.35;0.00;7.53;211.78
177.14;110.55;p;92.13;5.16;80.35;0.00;7.53;208.81
178.40;103.13;y;48.59;2.71;80.35;151.23;0.00;206.06
178.40;103.13;p;80.95;0.66;-128.42;0.00;6.60;206.06
174.30;108.30;y;12.28;0.00;-128.42;-36.71;0.00;205.21
174.30;108.30;p;74.71;0.00;-165.13;0.00;6.10;205.21
168.40;109.87;p;75.16;1.18;-165.13;0.00;6.10;201.07
162.50;111.43;y;25.99;0.00;-165.13;79.68;0.00;197.04
162.50;111.43;p;111.66;2.08;-85.45;0.00;9.14;197.04
163.23;120.54;y;0.01;0.00;-85.45;0.00;0.00;202.91
163.23;120.54;p;112.02;0.23;-85.45;0.00;9.14;202.91
163.95;129.65;y;37.46;1.31;-85.45;-117.04;0.00;209.02
163.95;129.65;p;113.33;1.49;157.51;0.00;9.34;209.02
155.32;126.08;y;20.26;0.00;157.51;-60.80;0.00;200.05
155.32;126.08;p;88.72;0.60;96.71;0.00;7.25;200.05
154.47;118.87;p;88.95;0.18;96.71;0.00;7.25;194.92
153.63;111.67;p;88.72;0.91;96.71;0.00;7.25;189.93
152.78;104.47;y;46.81;0.63;96.71;145.58;0.00;185.08
152.78;104.47;p;107.50;0.00;-117.71;0.00;8.81;185.08
148.68;112.27;y;7.27;0.00;-117.71;-20.80;0.00;186.31
148.68;112.27;p;73.46;0.00;-138.51;0.00;5.97;186.31
144.21;116.22;p;72.41;0.49;-138.51;0.00;5.97;185.21
139.74;120.18;y;22.08;0.80;-138.51;66.48;0.00;184.31
139.74;120.18;p;76.70;0.22;-72.03;0.00;6.28;184.31
141.67;126.15;y;26.75;0.00;-72.03;82.88;0.00;189.70
141.67;126.15;p;66.56;0.49;10.86;0.00;5.43;189.70
147.01;125.13;y;21.86;0.02;10.86;-66.63;0.00;193.05
147.01;125.13;p;121.08;0.00;-55.78;0.00;9.92;193.05
152.59;133.33;p;121.08;6.25;-55.78;0.00;9.92;202.64
158.17;141.54;y;4.59;0.48;-55.78;12.64;0.00;212.25
158.17;141.54;p;109.73;1.16;-43.13;0.00;9.02;212.25
164.75;147.70;y;34.08;0.06;-43.13;-106.23;0.00;221.26
164.75;147.70;p;121.46;1.32;-149.36;0.00;9.89;221.26
156.24;152.74;y;25.87;0.43;-149.36;79.37;0.00;218.50
156.24;152.74;p;80.72;0.40;-70.00;0.00;6.57;218.50
158.49;158.91;p;80.84;2.83;-70.00;0.00;6.57;224.43
160.73;165.08;y;9.15;0.00;-70.00;-27.44;0.00;230.40
160.73;165.08;p;94.56;1.81;-97.44;0.00;7.75;230.40
159.73;172.76;y;3.37;0.00;-97.44;9.01;0.00;235.29
159.73;172.76;p;113.21;1.12;-88.43;0.00;9.24;235.29
159.98;182.00;y;39.06;0.29;-88.43;120.97;0.00;242.32
159.98;182.00;p;76.51;0.00;32.54;0.00;6.26;242.32
165.26;178.63;p;76.20;0.00;32.54;0.00;6.26;243.35
170.53;175.27;y;1.61;0.00;32.54;-2.55;0.00;244.54
170.53;175.27;p;94.20;1.13;30.00;0.00;7.72;244.54
177.22;171.41;p;94.11;0.69;30.00;0.00;7.72;246.55
183.90;167.55;y;17.04;0.28;30.00;-52.27;0.00;248.78
183.90;167.55;p;76.95;0.07;-22.27;0.00;6.26;248.78
189.69;169.92;p;76.88;0.84;-22.27;0.00;6.26;254.67
195.48;172.29;y;23.26;0.08;-22.27;-70.93;0.00;260.57
195.48;172.29;p;43.70;0.54;-93.21;0.00;3.54;260.57
195.28;175.82;y;6.45;0.00;-93.21;-19.12;0.00;262.77
195.28;175.82;p;83.64;1.44;-112.32;0.00;6.85;262.77
192.68;182.16;p;84.08;0.78;-112.32;0.00;6.85;265.16
190.08;188.50;y;0.83;0.00;-112.32;2.04;0.00;267.70
190.08;188.50;p;101.53;2.24;-110.28;0.00;8.24;267.70
187.22;196.23;y;28.12;0.00;-110.28;-86.64;0.00;271.21
187.22;196.23;p;73.23;0.00;163.08;0.00;5.98;271.21
181.50;194.49;p;73.12;5.78;163.08;0.00;5.98;266.02
175.78;192.75;y;26.26;1.13;163.08;-81.22;0.00;260.87
175.78;192.75;p;24.33;0.00;81.86;0.00;1.94;260.87
176.06;190.82;y;14.23;0.00;81.86;43.69;0.00;259.63
176.06;190.82;p;81.11;1.29;125.55;0.00;6.61;259.63
172.21;185.44;y;32.07;0.00;125.55;99.32;0.00;253.07
172.21;185.44;p;95.78;0.00;-135.14;0.00;7.82;253.07
166.67;190.96;p;95.77;0.00;-135.14;0.00;7.82;253.47
161.13;196.47;y;25.75;0.00;-135.14;-79.58;0.00;254.10
161.13;196.47;p;105.10;0.00;145.28;0.00;8.56;254.10
154.09;191.60;p;105.03;1.97;145.28;0.00;8.56;245.87
147.05;186.72;y;13.50;0.81;145.28;-40.95;0.00;237.67
147.05;186.72;p;83.49;0.00;104.34;0.00;6.80;237.67
145.37;180.13;p;83.49;4.00;104.34;0.00;6.80;231.47
143.68;173.55;y;2.46;0.00;104.34;-5.32;0.00;225.31
143.68;173.55;p;92.82;0.13;99.02;0.00;7.55;225.31
142.50;166.09;p;93.48;2.82;99.02;0.00;7.55;218.85
141.32;158.64;y;13.35;1.32;99.02;-40.46;0.00;212.46
141.32;158.64;p;79.42;1.06;58.56;0.00;6.50;212.46
144.71;153.10;p;80.02;0.29;58.56;0.00;6.50;210.66
148.10;147.55;y;17.20;0.00;58.56;52.99;0.00;209.06
148.10;147.55;p;102.28;1.92;111.55;0.00;8.36;209.06
145.03;139.77;y;34.11;0.52;111.55;105.67;0.00;201.42
145.03;139.77;p;59.00;1.36;-142.78;0.00;4.79;201.42
141.22;142.67;y;19.11;0.00;-142.78;-58.95;0.00;200.74
141.22;142.67;p;91.13;0.28;158.26;0.00;7.45;200.74
134.30;139.91;p;91.57;0.63;158.26;0.00;7.45;193.93
127.37;137.15;y;26.45;0.05;158.26;-81.29;0.00;187.18
127.37;137.15;p;97.58;0.00;76.97;0.00;7.95;187.18
129.17;129.41;p;96.90;0.00;76.97;0.00;7.95;182.84
130.96;121.67;p;97.56;0.51;76.97;0.00;7.95;178.75
132.75;113.93;y;27.14;0.00;76.97;84.03;0.00;174.93
132.75;113.93;p;86.03;0.00;161.00;0.00;7.06;174.93
126.07;111.63;y;8.20;0.00;161.00;-23.91;0.00;168.39
126.07;111.63;p;111.44;2.46;137.09;0.00;9.14;168.39
119.38;105.40;y;39.75;0.58;137.09;123.21;0.00;159.25
119.38;105.40;p;116.93;2.88;-99.70;0.00;9.57;159.25
117.76;114.84;p;116.25;1.56;-99.70;0.00;9.57;164.49
116.15;124.27;y;2.13;0.00;-99.70;4.91;0.00;170.10
116.15;124.27;p;95.33;0.70;-94.79;0.00;7.75;170.10
115.50;132.00;y;2.10;0.02;-94.79;-5.71;0.00;175.40
115.50;132.00;p;90.01;1.04;-100.50;0.00;7.37;175.40
114.16;139.25;p;90.26;1.18;-100.50;0.00;7.37;180.06
112.81;146.50;y;21.76;0.00;-100.50;67.46;0.00;184.90
112.81;146.50;p;73.57;0.21;-33.03;0.00;5.99;184.90
117.84;149.77;p;73.31;3.41;-33.03;0.00;5.99;190.57
122.86;153.03;y;13.73;0.00;-33.03;-42.03;0.00;196.25
122.86;153.03;p;37.58;0.00;-75.06;0.00;2.98;196.25
123.63;155.91;y;1.85;0.00;-75.06;-2.74;0.00;198.98
123.63;155.91;p;97.47;1.01;-77.80;0.00;7.99;198.98
125.32;163.72;p;97.47;0.23;-77.80;0.00;7.99;206.18
127.00;171.53;y;2.69;0.09;-77.80;-7.19;0.00;213.43
127.00;171.53;p;90.46;0.42;-84.99;0.00;7.42;213.43
127.65;178.91;p;91.09;0.61;-84.99;0.00;7.42;219.78
128.30;186.30;y;3.98;0.00;-84.99;10.31;0.00;226.20
128.30;186.30;p;66.89;2.30;-74.68;0.00;5.43;226.20
129.73;191.53;p;66.49;0.28;-74.68;0.00;5.43;231.33
131.17;196.77;y;40.71;0.49;-74.68;-125.94;0.00;236.48
131.17;196.77;p;65.75;0.35;159.38;0.00;5.40;236.48
126.12;194.87;p;66.88;2.77;159.38;0.00;5.40;232.12
121.07;192.97;y;10.62;0.12;159.38;30.20;0.00;227.80
121.07;192.97;p;63.68;2.03;-170.42;0.00;5.16;227.80
115.97;193.83;p;63.84;1.49;-170.42;0.00;5.16;225.87
110.88;194.69;y;3.72;0.00;-170.42;-8.46;0.00;224.05
110.88;194.69;p;109.55;1.68;-178.88;0.00;8.91;224.05
101.97;194.86;y;48.06;0.00;-178.88;-149.36;0.00;219.93
101.97;194.86;p;87.48;0.00;31.77;0.00;7.15;219.93
108.05;191.10;p;86.83;0.00;31.77;0.00;7.15;219.53
114.12;187.34;p;87.80;2.48;31.77;0.00;7.15;219.36
120.20;183.58;y;19.31;0.00;31.77;59.08;0.00;219.43
120.20;183.58;p;85.57;1.72;90.84;0.00;7.06;219.43
120.10;176.51;p;87.14;0.75;90.84;0.00;7.06;213.50
119.99;169.45;y;50.25;0.62;90.84;156.31;0.00;207.63
119.99;169.45;p;92.45;0.00;-112.85;0.00;7.51;207.63
117.08;176.38;y;24.48;0.00;-112.85;-74.71;0.00;211.69
117.08;176.38;p;72.64;0.00;172.44;0.00;5.94;211.69
111.19;175.59;y;2.73;0.00;172.44;-6.22;0.00;207.84
111.19;175.59;p;93.72;2.54;166.22;0.00;7.62;207.84
103.79;173.78;y;26.01;1.43;166.22;-79.91;0.00;202.41
103.79;173.78;p;61.74;0.27;86.32;0.00;5.06;202.41
104.11;168.73;p;62.55;0.00;86.32;0.00;5.06;198.27
104.44;163.69;y;4.80;0.00;86.32;13.96;0.00;194.17
104.44;163.69;p;106.89;0.29;100.28;0.00;8.73;194.17
102.88;155.10;y;2.75;0.00;100.28;-7.56;0.00;186.12
102.88;155.10;p;103.05;0.00;92.72;0.00;8.39;186.12
102.48;146.72;p;102.46;0.29;92.72;0.00;8.39;178.96
102.09;138.34;y;36.67;0.39;92.72;-112.28;0.00;171.92
102.09;138.34;p;65.34;0.00;-19.56;0.00;5.27;171.92
107.05;140.10;y;36.48;0.00;-19.56;113.00;0.00;176.31
107.05;140.10;p;88.61;0.00;93.44;0.00;7.23;176.31
106.61;132.89;y;1.85;0.00;93.44;-4.55;0.00;170.37
106.61;132.89;p;116.93;1.74;88.89;0.00;9.59;170.37
106.80;123.30;y;5.91;0.00;88.89;-16.04;0.00;163.12
106.80;123.30;p;69.31;0.29;72.85;0.00;5.63;163.12
108.46;117.92;p;68.80;0.84;72.85;0.00;5.63;160.21
110.12;112.54;y;19.29;0.00;72.85;59.25;0.00;157.45
110.12;112.54;p;120.30;0.05;132.10;0.00;9.94;157.45
103.45;105.16;y;18.82;0.00;132.10;-56.92;0.00;147.52
103.45;105.16;p;118.19;1.78;75.18;0.00;9.71;147.52
105.94;95.78;p;118.91;0.00;75.18;0.00;9.71;142.81
108.42;86.39;p;118.91;2.42;75.18;0.00;9.71;138.63
110.90;77.00;p;118.59;0.14;75.18;0.00;9.71;135.01
113.39;67.61;p;118.91;2.62;75.18;0.00;9.71;132.01
115.87;58.23;p;118.20;1.44;75.18;0.00;9.71;129.68
118.35;48.84;p;118.66;1.48;75.18;0.00;9.71;128.03
120.83;39.45;p;118.66;9.76;75.18;0.00;9.71;127.11
123.32;30.06;p;118.19;1.70;75.18;0.00;9.71;126.93
125.80;20.68;p;118.59;2.46;75.18;0.00;9.71;127.49
128.28;11.29;p;118.91;3.65;75.18;0.00;9.71;128.78
130.77;1.90;y;40.71;0.29;75.18;-127.46;0.00;130.78
130.77;1.90;p;78.01;0.00;-52.27;0.00;6.73;130.78
134.88;7.22;p;82.46;2.67;-52.27;0.00;6.73;135.08
139.00;12.54;y;23.06;0.72;-52.27;71.56;0.00;139.56
139.00;12.54;p;76.24;0.00;19.29;0.00;6.18;139.56
144.83;10.50;y;13.24;0.13;19.29;39.62;0.00;145.21
144.83;10.50;p;96.46;0.13;58.91;0.00;7.88;145.21
148.90;3.75;y;18.04;0.00;58.91;-55.30;0.00;148.95
148.90;3.75;p;54.36;2.00;3.61;0.00;5.53;148.95
154.42;3.40;y;24.07;0.03;3.61;-73.26;0.00;154.46
154.42;3.40;p;98.12;1.29;-69.65;0.00;7.99;154.46
157.20;10.89;p;97.69;1.62;-69.65;0.00;7.99;157.57
159.98;18.38;y;15.16;0.71;-69.65;-46.33;0.00;161.03
159.98;18.38;p;115.47;2.83;-115.98;0.00;9.48;161.03
155.82;26.90;y;37.17;1.69;-115.98;115.42;0.00;158.12
155.82;26.90;p;74.72;0.36;-0.57;0.00;6.08;158.12
161.90;26.96;p;75.04;1.30;-0.57;0.00;6.08;164.13
167.98;27.02;y;28.19;1.83;-0.57;85.55;0.00;170.14
167.98;27.02;p;83.48;0.78;84.98;0.00;6.85;170.14
168.58;20.20;p;84.04;3.38;84.98;0.00;6.85;169.78
169.18;13.37;y;12.89;1.05;84.98;38.76;0.00;169.71
169.18;13.37;p;80.74;3.60;123.74;0.00;6.62;169.71
165.50;7.87;y;24.79;0.00;123.74;-75.81;0.00;165.69
165.50;7.87;p;71.01;0.29;47.94;0.00;5.89;165.69
169.45;3.50;y;22.80;0.29;47.94;-69.97;0.00;169.49
169.45;3.50;p;97.31;0.00;-22.03;0.00;8.51;169.49
177.34;6.69;y;18.76;0.35;-22.03;-56.23;0.00;177.47
177.34;6.69;p;86.80;0.61;-78.26;0.00;7.04;177.47
178.77;13.59;y;7.53;0.00;-78.26;21.10;0.00;179.29
178.77;13.59;p;86.97;3.17;-57.16;0.00;7.15;179.29
182.65;19.59;p;86.91;0.00;-57.16;0.00;7.15;183.70
186.52;25.60;p;87.57;0.59;-57.16;0.00;7.15;188.27
190.40;31.60;y;15.80;0.56;-57.16;48.09;0.00;193.00
190.40;31.60;p;74.74;1.26;-9.07;0.00;6.05;193.00
196.38;32.55;y;26.76;0.10;-9.07;-81.73;0.00;199.06
196.38;32.55;p;96.22;0.00;-90.80;0.00;7.84;199.06
196.27;40.40;p;96.21;3.79;-90.80;0.00;7.84;200.38
196.16;48.24;y;2.10;0.00;-90.80;-4.71;0.00;202.01
196.16;48.24;p;68.20;3.11;-95.51;0.00;5.56;202.01
195.63;53.77;p;68.38;0.29;-95.51;0.00;5.56;202.88
195.09;59.31;y;42.87;0.47;-95.51;-133.37;0.00;203.91
195.09;59.31;p;81.03;3.10;131.12;0.00;6.64;203.91
190.72;54.30;y;38.14;0.11;131.12;119.08;0.00;198.30
190.72;54.30;p;77.01;0.46;-109.80;0.00;6.27;198.30
188.60;60.20;y;9.05;0.29;-109.80;25.87;0.00;197.97
188.60;60.20;p;75.56;1.01;-83.94;0.00;6.15;197.97
189.25;66.32;p;76.12;2.10;-83.94;0.00;6.15;200.53
189.90;72.44;y;13.31;0.46;-83.94;40.27;0.00;203.25
189.90;72.44;p;100.99;4.72;-43.67;0.00;8.25;203.25
195.87;78.13;y;20.84;0.36;-43.67;-64.46;0.00;210.88
195.87;78.13;p;98.06;1.81;-108.13;0.00;8.02;210.88
193.37;85.75;p;98.50;0.80;-108.13;0.00;8.02;211.53
190.87;93.38;y;16.66;0.01;-108.13;-50.52;0.00;212.49
190.87;93.38;p;65.75;0.18;-158.65;0.00;5.35;212.49
185.89;95.32;p;65.80;0.00;-158.65;0.00;5.35;208.91
180.91;97.27;y;43.96;0.00;-158.65;-136.05;0.00;205.40
180.91;97.27;p;95.32;0.00;65.30;0.00;7.78;205.40
184.16;90.20;p;94.81;2.99;65.30;0.00;7.78;205.06
187.41;83.13;y;25.68;0.00;65.30;79.15;0.00;205.02
187.41;83.13;p;63.57;0.00;144.45;0.00;5.10;205.02
183.27;80.16;y;7.90;0.00;144.45;22.28;0.00;200.03
183.27;80.16;p;64.07;5.63;166.72;0.00;5.23;200.03
178.18;78.96;y;12.26;0.00;166.72;-36.39;0.00;194.89
178.18;78.96;p;73.01;0.95;130.33;0.00;5.97;194.89
174.32;74.42;p;72.84;0.58;130.33;0.00;5.97;189.54
170.46;69.87;y;15.25;0.00;130.33;-46.74;0.00;184.22
170.46;69.87;p;82.34;0.75;83.59;0.00;6.70;184.22
171.20;63.21;p;82.36;0.00;83.59;0.00;6.70;182.50
171.95;56.56;p;82.34;0.32;83.59;0.00;6.70;181.01
172.70;49.90;y;2.13;0.00;83.59;-4.35;0.00;179.76
172.70;49.90;p;96.30;1.30;79.24;0.00;7.91;179.76
174.18;42.13;y;0.01;0.00;79.24;-0.01;0.00;179.20
174.18;42.13;p;97.34;3.02;79.23;0.00;7.91;179.20
175.66;34.36;y;32.85;0.27;79.23;101.49;0.00;178.98
175.66;34.36;p;86.52;0.62;-179.28;0.00;7.08;178.98
168.58;34.44;p;87.13;1.67;-179.28;0.00;7.08;172.06
161.50;34.53;y;13.52;0.00;-179.28;41.57;0.00;165.15
161.50;34.53;p;66.87;1.97;-137.71;0.00;5.42;165.15
157.49;38.18;p;66.06;0.94;-137.71;0.00;5.42;162.05
153.48;41.82;y;23.21;0.00;-137.71;71.11;0.00;159.08
153.48;41.82;p;92.10;3.03;-66.60;0.00;7.53;159.08
156.48;48.74;p;92.10;2.61;-66.60;0.00;7.53;163.89
159.47;55.65;y;40.33;2.00;-66.60;-126.46;0.00;168.90
159.47;55.65;p;103.97;3.53;166.94;0.00;8.47;168.90
