x[m];y[m];operacao;area.total[m2];area.mato[m2];ang.abs[deg];ang.proa[deg];dist[m];rtl[m]
354.00;97.56;p;118.58;2.70;-90.00;0.00;9.76;367.20
354.00;87.80;p;119.79;5.13;-90.00;0.00;9.76;364.73
354.00;78.05;p;119.79;7.57;-90.00;0.00;9.76;362.50
354.00;68.29;p;118.58;4.64;-90.00;0.00;9.76;360.53
354.00;58.54;p;119.79;4.91;-90.00;0.00;9.76;358.81
354.00;48.78;p;118.58;1.94;-90.00;0.00;9.76;357.35
354.00;39.02;p;119.79;3.88;-90.00;0.00;9.76;356.14
354.00;29.27;p;118.58;3.10;-90.00;0.00;9.76;355.21
354.00;19.51;p;119.79;1.06;-90.00;0.00;9.76;354.54
354.00;9.76;p;118.58;1.49;-90.00;0.00;9.76;354.13
354.00;0.00;y;28.62;0.00;-90.00;90.00;0.00;354.00
354.00;0.00;p;37.21;0.00;-0.00;0.00;6.00;354.00
360.00;0.00;p;37.21;0.65;-0.00;0.00;6.00;360.00
366.00;0.00;y;28.58;0.00;-0.00;90.00;0.00;366.00
366.00;0.00;p;118.58;0.00;90.00;0.00;9.76;366.00
366.00;9.76;p;119.79;1.81;90.00;0.00;9.76;366.13
366.00;19.51;p;118.58;6.89;90.00;0.00;9.76;366.52
366.00;29.27;p;119.79;5.57;90.00;0.00;9.76;367.17
366.00;39.02;p;118.58;0.36;90.00;0.00;9.76;368.07
366.00;48.78;p;119.79;5.86;90.00;0.00;9.76;369.24
366.00;58.54;p;118.58;7.13;90.00;0.00;9.76;370.65
366.00;68.29;p;119.79;1.83;90.00;0.00;9.76;372.32
366.00;78.05;p;119.79;0.64;90.00;0.00;9.76;374.23
366.00;87.80;p;118.58;1.34;90.00;0.00;9.76;376.39
366.00;97.56;p;119.79;0.94;90.00;0.00;9.76;378.78
366.00;107.32;p;118.58;0.78;90.00;0.00;9.76;381.41
366.00;117.07;p;119.79;3.79;90.00;0.00;9.76;384.27
366.00;126.83;p;118.58;0.98;90.00;0.00;9.76;387.35
366.00;136.59;p;119.79;1.34;90.00;0.00;9.76;390.66
366.00;146.34;p;118.58;0.28;90.00;0.00;9.76;394.17
366.00;156.10;p;119.79;0.46;90.00;0.00;9.76;397.90
366.00;165.85;p;119.79;1.82;90.00;0.00;9.76;401.83
366.00;175.61;p;118.58;0.31;90.00;0.00;9.76;405.95
366.00;185.37;p;119.79;7.05;90.00;0.00;9.76;410.26
366.00;195.12;p;118.58;3.23;90.00;0.00;9.76;414.76
366.00;204.88;p;119.79;5.92;90.00;0.00;9.76;419.44
366.00;214.63;p;118.58;0.23;90.00;0.00;9.76;424.29
366.00;224.39;p;119.79;3.50;90.00;0.00;9.76;429.31
366.00;234.15;p;119.79;2.30;90.00;0.00;9.76;434.49
366.00;243.90;p;118.58;1.29;90.00;0.00;9.76;439.82
366.00;253.66;p;119.79;0.00;90.00;0.00;9.76;445.31
366.00;263.41;p;118.58;0.54;90.00;0.00;9.76;450.94
366.00;273.17;p;119.79;5.03;90.00;0.00;9.76;456.70
366.00;282.93;p;118.58;0.98;90.00;0.00;9.76;462.61
366.00;292.68;p;119.79;0.14;90.00;0.00;9.76;468.64
366.00;302.44;p;118.58;3.14;90.00;0.00;9.76;474.79
366.00;312.20;p;119.79;2.24;90.00;0.00;9.76;481.06
366.00;321.95;p;119.79;5.50;90.00;0.00;9.76;487.45
366.00;331.71;p;118.58;3.20;90.00;0.00;9.76;493.95
366.00;341.46;p;119.79;1.63;90.00;0.00;9.76;500.55
366.00;351.22;p;118.58;1.31;90.00;0.00;9.76;507.26
366.00;360.98;p;119.79;1.32;90.00;0.00;9.76;514.06
366.00;370.73;p;118.58;9.30;90.00;0.00;9.76;520.96
366.00;380.49;p;119.79;4.74;90.00;0.00;9.76;527.95
366.00;390.24;p;119.79;4.77;90.00;0.00;9.76;535.02
366.00;400.00;y;29.15;0.29;90.00;-90.00;0.00;542.18
366.00;400.00;p;73.81;0.28;-0.00;0.00;6.00;542.18
372.00;400.00;p;73.81;1.03;-0.00;0.00;6.00;546.25
378.00;400.00;y;29.10;0.00;-0.00;-90.00;0.00;550.35
378.00;400.00;p;119.79;2.71;-90.00;0.00;9.76;550.35
378.00;390.24;p;119.79;1.84;-90.00;0.00;9.76;543.30
378.00;380.49;p;118.58;1.98;-90.00;0.00;9.76;536.33
378.00;370.73;p;119.79;0.23;-90.00;0.00;9.76;529.46
378.00;360.98;p;118.58;0.86;-90.00;0.00;9.76;522.67
378.00;351.22;p;119.79;1.71;-90.00;0.00;9.76;515.98
378.00;341.46;p;118.58;2.96;-90.00;0.00;9.76;509.39
378.00;331.71;p;119.79;0.15;-90.00;0.00;9.76;502.91
378.00;321.95;p;119.79;2.24;-90.00;0.00;9.76;496.52
378.00;312.20;p;118.58;2.89;-90.00;0.00;9.76;490.25
378.00;302.44;p;119.79;0.06;-90.00;0.00;9.76;484.10
378.00;292.68;p;118.58;0.13;-90.00;0.00;9.76;478.07
378.00;282.93;p;119.79;0.00;-90.00;0.00;9.76;472.16
378.00;273.17;p;118.58;0.47;-90.00;0.00;9.76;466.38
378.00;263.41;p;119.79;11.96;-90.00;0.00;9.76;460.73
378.00;253.66;p;118.58;0.00;-90.00;0.00;9.76;455.22
378.00;243.90;p;119.79;3.07;-90.00;0.00;9.76;449.86
378.00;234.15;p;119.79;4.15;-90.00;0.00;9.76;444.64
378.00;224.39;p;118.58;0.49;-90.00;0.00;9.76;439.59
378.00;214.63;p;119.79;0.32;-90.00;0.00;9.76;434.69
378.00;204.88;p;118.58;0.42;-90.00;0.00;9.76;429.95
378.00;195.12;p;119.79;4.04;-90.00;0.00;9.76;425.39
378.00;185.37;p;118.58;3.18;-90.00;0.00;9.76;421.00
378.00;175.61;p;119.79;2.56;-90.00;0.00;9.76;416.80
378.00;165.85;p;119.79;0.49;-90.00;0.00;9.76;412.78
378.00;156.10;p;118.58;1.59;-90.00;0.00;9.76;408.96
378.00;146.34;p;119.79;1.38;-90.00;0.00;9.76;405.34
378.00;136.59;p;118.58;1.42;-90.00;0.00;9.76;401.92
378.00;126.83;p;119.79;1.62;-90.00;0.00;9.76;398.71
378.00;117.07;p;118.58;0.13;-90.00;0.00;9.76;395.71
378.00;107.32;p;119.79;0.98;-90.00;0.00;9.76;392.94
378.00;97.56;p;118.58;1.42;-90.00;0.00;9.76;390.39
378.00;87.80;p;119.79;0.05;-90.00;0.00;9.76;388.06
378.00;78.05;p;119.79;0.73;-90.00;0.00;9.76;385.97
378.00;68.29;p;118.58;0.68;-90.00;0.00;9.76;384.12
378.00;58.54;p;119.79;0.00;-90.00;0.00;9.76;382.51
378.00;48.78;p;118.58;1.83;-90.00;0.00;9.76;381.13
378.00;39.02;p;119.79;0.00;-90.00;0.00;9.76;380.01
378.00;29.27;p;118.58;1.58;-90.00;0.00;9.76;379.13
378.00;19.51;p;119.79;2.55;-90.00;0.00;9.76;378.50
378.00;9.76;p;118.58;1.62;-90.00;0.00;9.76;378.13
378.00;0.00;y;28.62;0.00;-90.00;90.00;0.00;378.00
378.00;0.00;p;37.21;0.00;-0.00;0.00;6.00;378.00
384.00;0.00;p;37.21;0.00;-0.00;0.00;6.00;384.00
390.00;0.00;y;28.58;0.81;-0.00;90.00;0.00;390.00
390.00;0.00;p;118.58;0.49;90.00;0.00;9.76;390.00
390.00;9.76;p;119.79;3.20;90.00;0.00;9.76;390.12
390.00;19.51;p;118.58;0.69;90.00;0.00;9.76;390.49
390.00;29.27;p;119.79;1.49;90.00;0.00;9.76;391.10
390.00;39.02;p;118.58;1.60;90.00;0.00;9.76;391.95
390.00;48.78;p;119.79;3.44;90.00;0.00;9.76;393.04
390.00;58.54;p;118.58;0.26;90.00;0.00;9.76;394.37
390.00;68.29;p;119.79;0.57;90.00;0.00;9.76;395.93
390.00;78.05;p;119.79;0.00;90.00;0.00;9.76;397.73
390.00;87.80;p;118.58;0.78;90.00;0.00;9.76;399.76
390.00;97.56;p;119.79;1.36;90.00;0.00;9.76;402.02
390.00;107.32;p;118.58;1.33;90.00;0.00;9.76;404.50
390.00;117.07;p;119.79;1.12;90.00;0.00;9.76;407.19
390.00;126.83;p;118.58;7.33;90.00;0.00;9.76;410.10
390.00;136.59;p;119.79;2.48;90.00;0.00;9.76;413.23
390.00;146.34;p;118.58;0.58;90.00;0.00;9.76;416.55
390.00;156.10;p;119.79;7.89;90.00;0.00;9.76;420.08
390.00;165.85;p;119.79;0.41;90.00;0.00;9.76;423.80
390.00;175.61;p;118.58;4.28;90.00;0.00;9.76;427.71
390.00;185.37;p;119.79;0.81;90.00;0.00;9.76;431.81
390.00;195.12;p;118.58;0.00;90.00;0.00;9.76;436.09
390.00;204.88;p;119.79;0.81;90.00;0.00;9.76;440.54
390.00;214.63;p;118.58;2.19;90.00;0.00;9.76;445.16
390.00;224.39;p;119.79;1.73;90.00;0.00;9.76;449.95
390.00;234.15;p;119.79;1.27;90.00;0.00;9.76;454.89
390.00;243.90;p;118.58;0.29;90.00;0.00;9.76;459.99
390.00;253.66;p;119.79;9.43;90.00;0.00;9.76;465.23
390.00;263.41;p;118.58;5.36;90.00;0.00;9.76;470.62
390.00;273.17;p;119.79;0.50;90.00;0.00;9.76;476.15
390.00;282.93;p;118.58;0.90;90.00;0.00;9.76;481.82
390.00;292.68;p;119.79;1.08;90.00;0.00;9.76;487.61
390.00;302.44;p;118.58;1.30;90.00;0.00;9.76;493.53
390.00;312.20;p;119.79;0.14;90.00;0.00;9.76;499.57
390.00;321.95;p;119.79;3.92;90.00;0.00;9.76;505.72
390.00;331.71;p;118.58;4.77;90.00;0.00;9.76;511.99
390.00;341.46;p;119.79;1.88;90.00;0.00;9.76;518.36
390.00;351.22;p;118.58;5.13;90.00;0.00;9.76;524.84
390.00;360.98;p;119.79;1.53;90.00;0.00;9.76;531.42
390.00;370.73;p;118.58;1.99;90.00;0.00;9.76;538.09
390.00;380.49;p;119.79;0.71;90.00;0.00;9.76;544.86
390.00;390.24;p;119.79;0.29;90.00;0.00;9.76;551.72
390.00;400.00;y;29.15;3.80;90.00;-90.00;0.00;558.66
390.00;400.00;p;73.81;0.01;-0.00;0.00;6.00;558.66
396.00;400.00;p;73.81;1.45;-0.00;0.00;6.00;562.86
402.00;400.00;y;29.10;0.00;-0.00;-90.00;0.00;567.10
402.00;400.00;p;119.79;2.33;-90.00;0.00;9.76;567.10
402.00;390.24;p;119.79;1.44;-90.00;0.00;9.76;560.26
402.00;380.49;p;118.58;1.78;-90.00;0.00;9.76;553.51
402.00;370.73;p;119.79;3.56;-90.00;0.00;9.76;546.85
402.00;360.98;p;118.58;4.89;-90.00;0.00;9.76;540.28
402.00;351.22;p;119.79;1.83;-90.00;0.00;9.76;533.82
402.00;341.46;p;118.58;14.33;-90.00;0.00;9.76;527.45
402.00;331.71;p;119.79;17.59;-90.00;0.00;9.76;521.18
402.00;321.95;p;119.79;1.76;-90.00;0.00;9.76;515.03
402.00;312.20;p;118.58;1.41;-90.00;0.00;9.76;508.99
402.00;302.44;p;119.79;1.49;-90.00;0.00;9.76;503.06
402.00;292.68;p;118.58;2.52;-90.00;0.00;9.76;497.26
402.00;282.93;p;119.79;5.72;-90.00;0.00;9.76;491.58
402.00;273.17;p;118.58;0.00;-90.00;0.00;9.76;486.03
402.00;263.41;p;119.79;5.98;-90.00;0.00;9.76;480.62
402.00;253.66;p;118.58;0.00;-90.00;0.00;9.76;475.34
402.00;243.90;p;119.79;0.29;-90.00;0.00;9.76;470.20
402.00;234.15;p;119.79;3.48;-90.00;0.00;9.76;465.22
402.00;224.39;p;118.58;2.26;-90.00;0.00;9.76;460.39
402.00;214.63;p;119.79;0.95;-90.00;0.00;9.76;455.71
402.00;204.88;p;118.58;3.04;-90.00;0.00;9.76;451.20
402.00;195.12;p;119.79;0.47;-90.00;0.00;9.76;446.85
402.00;185.37;p;118.58;1.23;-90.00;0.00;9.76;442.68
402.00;175.61;p;119.79;1.98;-90.00;0.00;9.76;438.68
402.00;165.85;p;119.79;0.13;-90.00;0.00;9.76;434.87
402.00;156.10;p;118.58;2.50;-90.00;0.00;9.76;431.24
402.00;146.34;p;119.79;3.82;-90.00;0.00;9.76;427.81
402.00;136.59;p;118.58;1.53;-90.00;0.00;9.76;424.57
402.00;126.83;p;119.79;0.73;-90.00;0.00;9.76;421.53
402.00;117.07;p;118.58;0.11;-90.00;0.00;9.76;418.70
402.00;107.32;p;119.79;3.08;-90.00;0.00;9.76;416.08
402.00;97.56;p;118.58;4.42;-90.00;0.00;9.76;413.67
402.00;87.80;p;119.79;3.62;-90.00;0.00;9.76;411.48
402.00;78.05;p;119.79;1.18;-90.00;0.00;9.76;409.51
402.00;68.29;p;118.58;0.98;-90.00;0.00;9.76;407.76
402.00;58.54;p;119.79;0.00;-90.00;0.00;9.76;406.24
402.00;48.78;p;118.58;7.09;-90.00;0.00;9.76;404.95
402.00;39.02;p;119.79;1.79;-90.00;0.00;9.76;403.89
402.00;29.27;p;118.58;0.10;-90.00;0.00;9.76;403.06
402.00;19.51;p;119.79;2.86;-90.00;0.00;9.76;402.47
402.00;9.76;p;118.58;2.25;-90.00;0.00;9.76;402.12
402.00;0.00;y;28.58;0.00;-90.00;-90.00;0.00;402.00
